attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,class
0.17159,0.42267,0.32258,2.0536,28.393,0.37018,0.21283,1.3294,1.1224,0.56189,0.21283,0.69515,0.17756,0.21283,648.59,0.56276,2.3659,0.21283,0.15887,39.166,1.0794,0.18135,0.12809,0.45985,0.56189,0.46519,1.5194,0.86889,4.3595,0.29029,0.15887,93.631,3.8983,0.42905,0.18135,1.4287,4.163,0.67839,0.13537,0.39343,0.067334,0.13537,138.49,99.324,1.1937,1.5841,43.961,0.15632,0.11669,1.4876,0.30617,0.25652,1.5135,1.8273,7380.9,0.10907,0.30538,0.89093,0.20734,9.3193,3.6748,83.419,4.3755,3.6084,0
0.17159,0.42267,0.32258,2.0536,28.393,0.37018,0.21283,1.3294,1.1224,0.56189,0.21283,0.69515,0.17756,0.21283,648.59,0.56276,2.3659,0.21283,0.15887,39.166,1.0794,0.18135,0.12809,0.45985,0.56189,0.46519,1.5194,0.86889,4.3595,0.29029,0.15887,93.631,3.8983,0.42905,0.18135,1.4287,4.163,0.67839,0.13537,0.39343,0.067334,0.13537,138.49,99.324,1.1937,1.5841,43.961,0.15632,0.11669,1.4876,0.30617,0.25652,1.5135,1.8273,7380.9,0.10907,0.30538,0.89093,0.20734,9.3193,3.6748,83.419,4.3755,3.6084,0
0.005998,0.26209,0.25739,3.4102,15.828,0.017118,0.010455,2.5353,1.0052,0.6645,0.010455,0.097903,0.053021,0.010455,1813.4,0.20127,3.8154,0.010455,0.010508,78.807,0.74806,-7.2326E-05,0.0060285,0.028582,0.6645,0.18427,-0.00073069,0.40481,4.9246,0.25194,0.010508,39.379,9.2689,-0.00027596,-7.2326E-05,1.0233,0.96174,0.8198,-7.2695E-05,0.11551,0.20407,-7.2695E-05,129.08,50.269,0.027921,1.3986,79.213,-0.04237,-0.042585,1.3895,0.10679,0.10789,1.0451,1.2893,21637,0.005128,0.0090264,0.99487,0.23372,4.6316,7.261,39.177,9.3167,1.5648,0
0.017178,0.31729,0.40828,2.3181,54.844,-0.038843,0.013903,1.9726,1.0316,0.6259,0.013903,0.044884,0.04559,0.013903,1832.1,0.19922,3.1517,0.013903,0.010027,52.437,1.1607,0.01721,0.012389,-0.050702,0.6259,0.20955,0.12805,1.448,4.2774,0.22728,0.010027,84.12,4.3391,0.05424,0.01721,1.4118,68.84,0.63344,0.012412,0.04524,0.15682,0.012412,185.33,132.9,0.08624,1.675,54.095,-0.032099,-0.023151,2.263,0.30975,0.23046,2.2198,2.2465,7733.4,0.030644,0.027446,0.96936,0.012042,6.9607,2.7465,81.542,4.4762,4.9175,0
0.015211,0.72184,0.16484,1.2938,-6.7709,0.14893,0.022155,0.37737,1.0728,0.2724,0.022155,0.039491,0.039225,0.022155,4048.7,0.090153,1.3854,0.022155,0.013354,42.092,0.73396,0.11211,0.0091688,0.19146,0.2724,0.080534,0.72496,0.60125,4.6411,0.43031,0.013354,132.41,2.7565,0.15531,0.11211,1.6753,3.3234,0.43324,0.067575,0.017344,0.15308,0.067575,157.55,115.46,0.079507,0.95279,45.158,0.069187,0.041703,1.0055,0.561,0.36278,0.9936,1.5802,7212.8,0.067887,0.055841,0.93211,0.59043,8.6714,3.1613,123.43,2.9572,6.0513,0
0.012888,0.21801,0.39906,3.6554,69.713,0.073096,0.03157,3.5869,1.0319,0.78199,0.03157,0.21007,0.074485,0.03157,861.92,0.42347,4.5869,0.03157,0.025471,48.023,0.77919,0.036134,0.010398,0.10798,0.78199,0.33778,0.30084,0.8855,4.6262,0.11169,0.025471,45.669,7.9923,0.16574,0.036134,1.2762,5.7032,0.84972,0.029153,0.63037,0.073979,0.029153,133.87,85.851,0.079031,2.5703,49.557,-0.024617,-0.019861,2.5198,0.15028,0.12512,1.7352,1.8855,16875,0.030947,0.016481,0.96905,0.086609,7.6005,4.2515,44.256,8.2475,2.7503,0
0.0061085,0.37321,0.25894,1.8776,14.474,0,0.0078752,1.6795,0.87082,0.62679,0.059275,0.02669,0.047104,0.0078752,3320.9,0.10991,2.6795,0.0078752,0.0090434,97.971,0.91032,0.05706,0.0070147,0,0.61586,0.10518,1.1101,0.58059,5.056,0.33537,0.024708,176.23,2.1984,1.738,0.2597,0.87082,5.7095,0.68288,0.29822,0.2817,0.13791,0.065524,197.37,99.397,0.026134,1.0854,131.53,0.023916,0.027463,1.4844,0.29506,0.45489,1.4054,1.5311,1.8776,0.29822,0.0097458,0.79045,0.089493,3.7256,3.6721,123.67,2.9513,1.9525,0
0.070067,0.42752,0.11016,1.4018,-51.669,0.16499,0.089651,1.206,1.0531,0.51557,0.089651,0.32702,0.13549,0.089651,1161.7,0.3142,2.3391,0.089651,0.090425,86.448,1.2774,0.11239,0.070672,0.19762,0.51557,0.26839,1.1939,0.17891,4.1994,0.41604,0.090425,106.29,3.4341,0.2629,0.11239,1.0707,0.97462,0.66894,0.11337,0.06961,0.089485,0.11337,134.45,48.007,0.29839,0.54527,91.04,0.06772,0.068305,0.89891,0.27414,0.2912,0.83737,1.0865,1743.6,0.050431,0.1359,0.94957,0.29749,4.2222,7.6031,100.93,3.6165,1.6103,0
0.054337,0.52925,0.010811,1.021,-53.5,0.092529,0.077935,0.78415,1.094,0.41501,0.077935,0.1516,0.12917,0.077935,1209.5,0.30179,1.8895,0.077935,0.063028,47.71,1.5338,0.088579,0.043944,0.12677,0.41501,0.2572,0.7837,0.022755,4.2306,0.41124,0.063028,166.02,2.1986,0.16737,0.088579,1.2728,23.966,0.43017,0.071637,0.050093,0.10213,0.071637,147.34,99.633,0.33619,0.70664,52.194,0.0067948,0.0054951,0.99179,0.51409,0.45484,0.87352,0.90543,183.85,0.085918,0.13093,0.91408,0.036524,7.6505,3.6635,151.75,2.4052,2.6026,0
0.020903,0.68625,0.042745,1.0685,-139.86,0.07656,0.024673,0.44528,1.0531,0.30557,0.024673,0.039522,0.048199,0.024673,6460.3,0.056499,1.4572,0.024673,0.030671,150.9,1.1505,0.016836,0.025985,0.096405,0.30557,0.051005,0.22041,0.12837,4.5099,0.75855,0.030671,298.31,1.2236,0.024533,0.016836,0.86731,5.3969,0.36755,0.020929,0.12416,0.72931,0.020929,267.49,116.59,0.062855,0.53576,158.91,0.0027367,0.003402,0.97198,0.62428,0.81729,0.9177,1.1038,1382.9,0.050445,0.068406,0.94955,0.20281,2.4189,3.1307,283.26,1.2886,2.4159,0
0.090123,0.29446,0.51829,2.8355,91.581,0.33527,0.1131,1.8779,1.118,0.55296,0.1131,0.40053,0.094271,0.1131,874.8,0.41724,3.3961,0.1131,0.086781,61.557,0.68006,0.12464,0.069153,0.41989,0.55296,0.33922,1.0692,2.6001,4.5538,0.12961,0.086781,88.411,4.1284,0.42327,0.12464,1.3508,48.045,0.56505,0.095635,0.46028,0.072031,0.095635,187.84,126.28,0.41004,2.0571,68.819,0.11487,0.088144,2.7191,0.28237,0.24222,2.774,2.8346,18551,0.10552,0.16298,0.89448,0.021865,5.9295,2.8903,79.082,4.6155,6.5379,0
0.12788,0.13207,0.56875,5.3073,130.56,0.37185,0.15385,6.5386,1.1417,0.86355,0.15385,1.1652,0.19149,0.15385,233.08,1.566,7.5718,0.15385,0.14245,67.097,1.0294,0.14403,0.1184,0.46388,0.86355,1.3693,1.5226,1.9009,4.046,-0.13065,0.14245,50.95,7.1639,1.0906,0.14403,1.1221,19942,0.86357,0.13336,2.42,0.022041,0.13336,128.85,61.748,0.6441,3.8037,76.608,0.091064,0.084316,5.3063,0.13204,0.13959,2.8862,2.8863,6323.1,0.12415,0.14809,0.87585,2.9165E-05,5.4398,5.9111,44.624,8.1794,3.6097,0
0.029646,0.53867,0.00091393,1.0017,-15.66,0.083044,0.022617,0.82924,1.0074,0.44669,0.022617,0.042006,0.011389,0.022617,3939.4,0.092655,1.8564,0.022617,0.0051609,15.54,0.91485,0.026927,0.006765,0.06561,0.44669,0.1057,0.061899,0.001984,5.1644,0.1158,0.0051609,45.177,8.0794,0.049988,0.026927,4.3923,1464.5,0.44693,0.0061444,0.062361,0.32663,0.0061444,42.125,26.585,0.1589,0.65518,15.655,-0.00036635,-8.3598E-05,1.0012,0.53843,0.12377,0.96967,0.97019,133.44,0.0073463,0.06637,0.99265,0.00053926,23.488,13.73,44.845,8.1391,9.5132,0
-0.11085,0.21481,0.31376,2.4714,-37.162,-0.30163,-0.11033,3.6457,0.88313,0.78312,-0.11033,-0.51741,-0.088532,-0.11033,-924.17,-0.39495,4.6553,-0.11033,-0.11513,156.53,0.88068,-0.11395,-0.11568,-0.30077,0.78312,-0.39738,-1.0502,0.66334,4.0181,0.1912,-0.11513,71.727,5.0887,-0.5305,-0.11395,0.97984,73.77,0.7847,-0.11892,0.20524,-0.079832,-0.11892,184.06,27.528,-0.26974,0.54418,138.24,-0.13945,-0.14552,2.4533,0.21323,0.19651,1.6556,1.659,3271.3,-0.13233,-0.14155,1.1323,0.0020086,2.3318,13.259,81.219,4.494,2.0259,0
-0.035037,0.55814,0.14715,1.4584,-31.884,-0.073043,-0.038781,0.78038,1.033,0.43557,-0.038781,-0.12082,0.013608,-0.038781,8728.1,0.041819,1.7916,-0.038781,-0.02261,60.981,0.83691,0.014218,-0.020427,-0.082984,0.43557,0.048526,0.085627,0.27666,4.1493,0.32366,-0.02261,70.556,5.1732,0.025474,0.014218,1.7626,0.76553,0.67273,0.0082894,0.016018,0.24037,0.0082894,98.523,37.542,-0.12226,0.56564,62.992,-0.047904,-0.027929,0.83872,0.32098,0.19331,0.81892,1.2648,2075.2,0.031919,-0.08044,0.96808,0.5445,5.9854,9.7225,68.304,5.3437,3.2249,0
0.077056,0.23937,0.6478,3.7182,120.41,0.27086,0.098811,2.9539,1.1173,0.70706,0.098811,0.41461,0.089702,0.098811,714.92,0.51054,4.1777,0.098811,0.072529,64.99,1.0227,0.096031,0.056561,0.36542,0.70706,0.41966,0.78761,5.6883,4.1811,0.060756,0.072529,71.343,5.1161,0.40119,0.096031,1.4066,615.77,0.70811,0.070489,0.67898,0.065894,0.070489,194.05,129.06,0.31766,2.7003,72.617,0.072636,0.053317,3.702,0.23832,0.19546,6.2087,6.2179,9830.8,0.10502,0.10898,0.89498,0.0014781,5.6162,2.8281,63.85,5.7165,11.963,0
0.25548,0.57684,-0.022459,0.95972,-55.295,0.79596,0.25548,0.73359,1.315,0.42316,0.25548,0.45824,0.25011,0.25548,749.26,0.48715,1.7336,0.25548,0.22739,33.955,0.88631,0.27149,0.22739,0.79596,0.42316,0.48715,3.1775,-0.048306,4.2079,0.49543,0.22739,238.17,1.5325,0.47065,0.27149,1.1333,22.285,0.44248,0.24164,0.036831,0.06385,0.24164,167.15,133.2,2.4443,0.77224,44.651,0.24596,0.21892,0.92757,0.55752,0.65252,0.91014,0.95169,-362.47,0.23955,0.60374,0.76045,0.045656,10.75,2.7403,181.12,2.0153,2.4165,0
0.079115,0.85113,-0.07543,0.91102,-188.38,-0.21,0.067489,0.15903,0.98769,0.13536,0.067489,0.079609,0.10581,0.067489,2688,0.13579,1.1749,0.067489,0.061786,154.51,1.0414,-0.058986,0.072429,-0.22163,0.13536,0.14945,-0.53337,-0.33131,4.0481,0.76056,0.061786,279.79,1.3045,-0.069304,-0.058986,1.2367,92.004,0.13873,-0.054002,0.042548,-2.5666,-0.054002,246.02,91.509,0.17109,0.36558,152.61,-0.10707,-0.098022,0.90742,0.84776,0.76656,0.59453,0.60933,-842.62,-0.012468,0.58448,1.0125,0.024886,2.3622,3.9887,283.28,1.2885,4.7977,0
-0.026086,0.41391,0.16457,1.4016,-31.772,0.074466,-0.014563,1.416,0.98766,0.58609,-0.014563,-0.035537,-0.010557,-0.014563,-16976,-0.021501,2.416,-0.014563,-0.017276,47.03,0.89045,-0.019049,-0.030945,0.074466,0.58609,-0.04934,-0.22318,0.38665,5.0524,0.48919,-0.017276,175.25,2.0827,-0.046021,-0.019049,0.88007,113.74,0.59019,-0.022596,0.32284,-1.0167,-0.022596,191.41,144.38,-0.24017,1.1365,46.449,-0.024713,-0.029315,1.3877,0.40981,0.48014,1.377,1.3867,18566,-0.012492,-0.044509,1.0125,0.0069872,7.7611,2.528,177.44,2.057,1.9806,0
-0.032333,0.87468,0.10055,1.2091,-16.081,0.034427,-0.024907,0.14328,1.0204,0.12532,-0.024907,-0.051801,0.0087825,-0.024907,20695,0.017637,1.1433,-0.024907,-0.01418,36.499,0.92729,0.031199,-0.018408,0.036799,0.12532,0.0091468,0.18124,0.24021,5.3125,0.49542,-0.01418,101.95,3.58,0.035669,0.031199,1.7594,1.0302,0.51917,0.017762,0.0092766,0.40201,0.017762,119.88,83.384,-0.18408,0.84383,37.244,-0.0091351,-0.0052007,0.66468,0.48083,0.27933,0.29937,1.2402,20650,0.020002,-0.258,0.98,3.1428,10,4.3773,99.915,3.6531,4.196,0
0.048387,0.54303,0.37885,1.9877,-16.2,0.048109,0.066674,0.79024,1.0362,0.42912,0.066674,0.17383,0.044049,0.066674,1851.8,0.19711,1.8415,0.066674,0.027439,71.228,0.80805,0.082495,0.019913,0.075192,0.42912,0.16343,0.35179,1.5946,4.34,0.21091,0.027439,59.701,6.1138,0.15192,0.082495,2.4321,1.8074,0.58859,0.033949,0.10143,0.14531,0.033949,108.68,37.451,0.10204,0.75145,73.806,0.042132,0.017339,1.404,0.38356,0.16356,1.8062,2.4774,8288.5,0.034941,0.11276,0.96506,0.37161,5.1244,9.7461,57.615,6.3352,10.228,0
0.22947,0.13958,0.39624,4.3668,70.886,0.38926,0.28353,6.1468,1.324,0.85795,0.28353,2.4091,0.27706,0.28353,160.18,2.2786,7.1646,0.28353,0.24699,72.888,1.1521,0.28713,0.1999,0.48157,0.85795,1.8913,3.3117,0.81519,4.3144,-0.036875,0.24699,49.547,7.3667,2.0571,0.28713,1.2446,13.009,0.87984,0.25013,1.5718,0.014267,0.25013,104.59,31.703,1.001,2.419,96.505,0.25261,0.22006,3.6821,0.11769,0.13575,1.7651,1.8101,8173.3,0.24472,0.26746,0.75528,0.025508,5.0077,11.513,37.422,9.7537,2.3617,0
0.068771,0.58031,0.33829,1.677,150.91,0.11256,0.059097,0.69758,1.1432,0.40481,0.059097,0.11827,0.11865,0.059097,3090.8,0.11809,1.7232,0.059097,0.10231,81.068,1.1608,0.059734,0.11906,0.10289,0.40481,0.13476,1.1823,2.088,4.8294,0.93382,0.10231,360.99,1.0111,0.10294,0.059734,0.57964,8.8027,0.48543,0.10342,0.086238,0.27583,0.10342,502.31,421.24,0.53607,1.4203,92.68,0.050301,0.087085,1.444,0.49968,0.98901,2.4985,2.9961,22838,0.12529,0.16988,0.87471,0.19916,4.5024,0.86649,315.76,1.1559,3.565,0
0.09427,0.54996,0.19855,1.5933,-17.089,0.022447,0.11947,0.75969,1.1008,0.41779,0.11947,0.35698,0.12433,0.11947,1068.2,0.34169,1.8183,0.11947,0.079041,61.551,1.0698,0.148,0.06237,0.034186,0.41779,0.29588,1.0779,0.42536,4.7261,0.35192,0.079041,88.965,4.1028,0.26911,0.148,1.5983,1.2928,0.63309,0.097918,0.070673,0.083534,0.097918,123.05,61.503,0.36986,0.83169,67.757,0.079549,0.052631,0.96956,0.33466,0.24374,0.89504,1.3563,10567,0.09159,0.22564,0.90841,0.51532,5.9301,5.9347,80.816,4.5164,3.238,0
0.04977,0.69866,0.10449,1.1545,-1.784,0.14121,0.062881,0.42752,1.0354,0.29869,0.062881,0.092966,0.049007,0.062881,3699.8,0.098653,1.4313,0.062881,0.04471,21.986,1.8863,0.064351,0.035388,0.18176,0.29869,0.079887,0.47376,0.47687,4.6962,0.39226,0.04471,181.76,2.0082,0.092105,0.064351,1.4313,31.248,0.32097,0.045755,0.25646,0.3263,0.045755,157.64,135.65,0.5875,1.0292,22.765,0.058306,0.041457,1.1177,0.67639,0.49797,1.3631,1.4648,5191.8,0.034226,0.16663,0.96577,0.074586,16.602,2.6907,175.54,2.0793,6.4185,0
0.0054052,0.86405,-0.18694,0.52026,-143.63,-0.026126,0.0054052,0.14968,1.0223,0.12933,0.0054052,0.013871,0.058665,0.0054052,6825.6,0.053475,1.1573,0.0054052,0.0068627,47.194,2.7786,0.015052,0.0068627,-0.023747,0.12933,0.053475,0.19538,-0.23447,4.7952,1.0846,0.0068627,184.61,1.9771,0.017421,0.015052,0.80033,0.21268,0.60372,0.019111,0.031138,0.50861,0.019111,88.326,41.133,0.053077,0.25892,48.247,-0.025748,-0.032691,0.23463,0.38967,0.50578,0.16222,0.75723,-11665,0.021828,0.041793,0.97817,3.668,7.7341,8.8737,180.58,2.0213,0.98789,0
0.10243,0.2481,0.49023,3.7807,103.27,0.37365,0.13032,2.9255,1.1462,0.7258,0.13032,0.73921,0.16748,0.13032,503.35,0.72514,4.0307,0.13032,0.12132,79.35,0.98469,0.1342,0.095358,0.4727,0.7258,0.61273,1.4321,1.4701,4.8537,0.22874,0.12132,68.666,5.3155,0.54092,0.1342,1.0801,6.0308,0.79759,0.12493,0.02558,0.044381,0.12493,224.95,145.6,0.43864,2.4561,90.954,0.084616,0.078773,2.6866,0.1763,0.18813,2.1765,2.3918,35005,0.12758,0.14113,0.078773,0.098924,4.5999,2.5068,59.906,6.0929,3.2211,0
0.039273,0.1164,0.36128,4.1085,70.769,0.076361,0.051,7.4197,1.0525,0.86366,0.051,0.43881,0.093603,0.051,334.66,1.0907,8.591,0.051,0.037602,32.463,1.0175,0.063027,0.028956,0.090007,0.86366,0.98992,0.48911,0.69145,4.9709,-0.079998,0.037602,32.921,11.087,0.54146,0.063027,1.3605,2022.7,0.86384,0.046469,1.9546,0.027535,0.046469,67.368,34.905,0.32557,3.0706,34.168,-0.012928,-0.0095318,4.1022,0.11622,0.090194,1.653,1.6533,33786,0.049918,0.045472,0.95008,0.00020429,11.244,10.457,31.277,11.67,2.5958,0
-0.048797,0.68781,0.10175,1.2667,-28.366,-0.15699,-0.048797,0.40376,0.97028,0.27771,-0.048797,-0.12791,0.011901,-0.048797,12777,0.028566,1.4539,-0.048797,-0.029555,50.163,0.9111,-0.032694,-0.029555,-0.15699,0.27771,0.028566,-0.19214,0.19691,4.6064,0.40904,-0.029555,81.834,4.4603,-0.047533,-0.032694,1.7109,0.8369,0.58402,-0.019802,0.041956,0.63252,-0.019802,103.3,53.135,-0.21505,0.67195,48.672,-0.10114,-0.061258,0.7026,0.3815,0.2242,0.53742,1.1302,4110.7,-0.030635,-0.17571,1.0306,1.103,7.2763,6.8693,84.341,4.3277,3.195,0
0.054505,0.40859,0.12718,1.6127,16.601,0.15846,0.068192,1.3572,1.0672,0.55452,0.068192,0.32854,0.19516,0.068192,880.61,0.41449,2.4474,0.068192,0.078582,38.633,0.91735,0.074211,0.06281,0.198,0.55452,0.38099,0.91269,0.19117,4.3369,0.46904,0.078582,93.173,3.9174,0.18163,0.074211,0.90525,1.2082,0.75556,0.085519,0.019602,0.076597,0.085519,139.09,100.45,0.59342,1.1702,41.231,-0.026953,-0.03106,0.81925,0.20756,0.25527,0.83354,1.1357,2762.4,0.063003,0.098291,0.937,0.36253,9.4479,3.6336,87.303,4.1809,1.3044,0
0.22242,0.46247,0.10393,1.2263,-26.438,0.4116,0.27659,1.0731,1.1598,0.49626,0.27659,0.60219,0.16012,0.27659,473.24,0.77128,2.1623,0.27659,0.12417,37.357,1.0865,0.2486,0.099846,0.52541,0.49626,0.65414,1.2944,0.23797,6.2697,0.18569,0.12417,87.288,4.1816,0.53755,0.2486,2.2698,106.16,0.49942,0.1116,0.13051,0.046257,0.1116,82.467,45.11,0.97556,0.72991,43.327,0.1685,0.075641,1.2179,0.45931,0.23914,1.1362,1.1435,193390,0.1378,0.44819,0.8622,0.0063639,9.7707,8.0913,75.259,4.8499,5.1003,0
0.11131,0.24218,0.17019,3.0518,12.413,0.1655,0.13809,3.0614,1.1452,0.74141,0.13809,1.6648,0.21591,0.13809,347.29,1.051,4.1292,0.13809,0.11714,41.269,0.88638,0.14016,0.094422,0.20322,0.74141,0.94041,1.3616,0.22787,5.181,0.13612,0.11714,29.411,12.41,0.57876,0.14016,1.2403,0.75266,0.90064,0.1189,1.0505,0.031029,0.1189,51.396,10.128,0.83511,1.4449,47.261,0.023728,0.020128,1.0452,0.082948,0.080579,0.99269,1.2059,25819,0.12679,0.15014,0.87321,0.21477,8.8445,36.04,25.682,14.212,1.5784,0
0.36392,0.31117,0.51346,2.6698,48.608,0.66869,0.36392,2.1744,1.1882,0.6766,0.36392,1.1835,0.168,0.36392,297.83,1.2255,3.2137,0.36392,0.16032,40.444,1.1021,0.36039,0.16032,0.66869,0.6766,1.2255,1.8865,2.8678,4.2062,0.10416,0.16032,58.753,6.2125,1.1582,0.36039,2.2859,155.17,0.68027,0.15877,0.2637,0.027078,0.15877,118.97,78.527,1.4469,1.8518,48.057,0.34296,0.15109,2.6383,0.3075,0.16097,3.779,3.7995,8254.9,0.15841,0.53786,0.84159,0.0054239,9.0248,4.6481,49.446,7.3818,12.678,0
0.18428,0.20007,0.53264,4.1366,101.33,0.51037,0.18428,3.9982,1.2038,0.79993,0.18428,1.0852,0.15381,0.18428,331.84,1.0999,4.9982,0.18428,0.1288,52.538,1.151,0.19778,0.1288,0.51037,0.79993,1.0999,1.6641,1.7901,4.2239,0.02756,0.1288,52.15,6.9991,0.98857,0.19778,1.4328,16.409,0.83019,0.13824,0.95915,0.028162,0.13824,137.65,85.115,0.89484,2.9239,63.245,0.16201,0.11323,3.511,0.16981,0.14288,2.6884,2.7901,8920.4,0.16929,0.23038,0.83071,0.037826,6.9473,4.2883,43.321,8.4254,4.8084,0
0.36018,0.27069,0.42749,2.8082,29.434,0.62813,0.36018,2.6913,1.1975,0.72852,0.36018,1.5235,0.1661,0.36018,247.59,1.4742,3.6942,0.36018,0.14992,39.386,1.1469,0.3817,0.14992,0.62813,0.72852,1.4742,1.9026,1.2719,4.1284,0.085432,0.14992,43.011,8.4863,1.4101,0.3817,2.4096,11.805,0.7628,0.15888,0.3081,0.02116,0.15888,89.799,50.413,1.3893,1.7117,47.164,0.34283,0.1427,2.4526,0.23641,0.11784,2.1676,2.2696,5745.9,0.16491,0.4944,0.83509,0.047053,9.2672,7.2402,35.918,10.162,7.1481,0
0.042635,0.16266,0.31894,2.9861,34.519,0.20923,0.052292,4.919,1.0475,0.80014,0.052292,0.32563,0.051339,0.052292,599.73,0.60861,6.1477,0.052292,0.027118,27.277,0.6978,0.070543,0.02211,0.27088,0.80014,0.54924,0.38319,0.61277,4.3561,0.040094,0.027118,31.839,11.464,0.43368,0.070543,1.9392,161.45,0.80222,0.036582,0.54885,0.045611,0.036582,74.082,46.805,0.29586,2.0887,28.572,0.023837,0.012361,2.948,0.16058,0.08723,1.5373,1.5413,7241.6,0.045323,0.053285,0.95468,0.0025964,13.381,7.7982,30.396,12.008,3.7049,0
0.076386,0.27766,0.36219,2.9936,13.287,0.34639,0.096132,2.3801,1.104,0.66085,0.096132,0.52915,0.11545,0.096132,777.69,0.46934,3.6015,0.096132,0.085161,104.25,0.86117,0.10963,0.067669,0.43299,0.66085,0.39823,1.0722,0.79403,4.5117,0.16298,0.085161,64.851,5.6283,0.39484,0.10963,1.1628,2.307,0.75684,0.097122,0.53386,0.063473,0.097122,144.49,40.244,0.23692,1.2189,115.09,0.075447,0.066837,1.9587,0.18167,0.17767,1.4488,1.6592,11767,0.094173,0.11559,0.90583,0.14525,3.5012,9.0697,58.743,6.2135,2.4747,0
-0.13507,0.31094,0.25773,2.0445,-80.424,-0.0042906,-0.11846,2.2161,0.66657,0.68906,-0.028814,-0.48011,-0.090273,-0.11846,-1886.1,-0.19352,3.2161,-0.11846,-0.17772,118.14,0.83063,-0.049895,-0.20263,0,0.13039,-0.24692,-0.55655,0.52011,4.9345,0.46647,-0.17772,165.01,2.3454,1.8612,0.12079,0.66657,48.591,0.695,0.18121,0.6115,1.2346,-0.074853,193.62,75.476,-0.62603,1.1701,136.08,-0.10818,-0.1623,1.6224,0.24674,0.42636,1.3906,1.4025,2.0445,0.18121,-0.19602,0.93843,0.008623,3.0895,4.836,135.11,2.7015,1.3452,0
0.072208,0.6728,0.16683,1.2772,9.9884,0.22179,0.094039,0.48633,1.0668,0.3272,0.094039,0.15624,0.062661,0.094039,2226,0.16397,1.4863,0.094039,0.053413,23.969,1.1089,0.10784,0.041014,0.27909,0.3272,0.13152,0.6534,0.72128,4.4376,0.33259,0.053413,133.11,2.7422,0.16028,0.10784,1.7919,9.2074,0.39813,0.061251,0.15473,0.17821,0.061251,140.06,116.09,0.62457,1.0851,25.569,0.091556,0.052003,1.1425,0.60187,0.36468,1.4146,1.7213,4570,0.062578,0.22069,0.93742,0.21678,15.228,3.1441,124.78,2.9252,7.6117,0
0.19627,0.4668,-0.0050731,0.98734,-21.263,0.69069,0.24197,0.92139,1.1361,0.4301,0.24197,0.60383,0.13674,0.24197,553.31,0.65966,2.1422,0.24197,0.10745,17.383,0.89705,0.27318,0.087153,0.86184,0.4301,0.56176,1.3782,-0.0083944,5.2253,0.20102,0.10745,73.791,4.9464,0.58523,0.27318,2.2778,4.3651,0.49617,0.12131,0.037321,0.045252,0.12131,61.703,44.319,1.83,0.7197,19.75,0.20723,0.092018,0.84759,0.40073,0.20217,0.71169,0.82101,-852.3,0.11982,0.45634,0.88018,0.15361,20.997,8.2357,64.949,5.6198,3.7264,0
0.064103,0.31656,0.36639,2.4762,26.967,0.089589,0.087324,2.0645,1.2051,0.65354,0.087324,0.35182,0.11668,0.087324,700.09,0.52136,3.159,0.087324,0.061733,73.13,0.93336,0.22637,0.045317,0.11736,0.65354,0.44801,1.9285,0.95065,4.0889,0.08071,0.061733,77.178,4.7294,0.7151,0.22637,1.4236,4.8451,0.7219,0.16003,0.81891,0.034225,0.16003,106.14,33.008,0.22618,1.3343,88.126,0.14865,0.10509,1.9415,0.2482,0.21145,1.6957,1.8731,4496.4,0.17016,0.098086,0.82984,0.10459,4.9911,11.058,64.045,5.6991,3.6702,0
-0.03225,0.65145,0.28133,2.0706,118.12,0.095486,-0.042074,0.51676,1.0758,0.33664,-0.042074,-0.16011,0.12901,-0.042074,1975.5,0.18476,1.535,-0.042074,-0.045097,13.081,0.67862,0.031681,-0.034568,0.12485,0.33664,0.19984,0.36532,0.6171,4.0873,0.52412,-0.045097,110.6,3.3003,0.048632,0.031681,0.94168,1.3139,0.72532,0.033957,0.6816,0.11033,0.033957,142.8,129.72,-0.96453,1.9434,14.073,-0.13076,-0.14015,0.83522,0.26278,0.30301,0.73842,1.591,3440,0.070464,-0.0958,0.92954,1.1546,27.903,2.8139,102.8,3.5504,2.0465,0
0.20486,0.28072,0.23055,1.8299,15.66,0.66243,0.26042,1.855,1.1623,0.52074,0.26042,0.93737,0.15251,0.26042,344.8,1.0586,3.5622,0.26042,0.13365,27.601,0.95504,0.25302,0.10514,0.82575,0.52074,0.8607,1.5093,0.46896,5.2096,0.097289,0.13365,60.488,6.0343,0.90131,0.25302,1.9971,124.25,0.52365,0.12986,0.37091,0.03185,0.12986,75.928,48.327,1.3904,1.2995,32.08,0.21627,0.11099,1.8109,0.27782,0.16572,1.0592,1.0651,37355,0.13962,0.39341,0.86038,0.00558,13.224,7.5527,52.042,7.0135,3.9633,0
